"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()"
4,"walking_downstairs",-0.649742712755556,-0.341000228739556,-0.540503046211111,-0.71251422932,-0.588540478511111,-0.430675470066667,-0.508037160488889,-0.184705421177778,-0.772023795866667,-0.862860530888889,-0.539359604777778,-0.153213911986667,-0.558427649048889,-0.272966982222222,-0.28678426,-0.458764322388889,-0.594905132444444,-0.326596415777778,-0.435625725828889,-0.525529354955556,-0.849478122444444,-0.727449489844444,-0.427746879899111,-0.49024650916,-0.250348701091111,-0.210392050822222,-0.430873664555556,-0.451494599547533,-0.1871847978,-0.204345768466667,-0.253335577688889,-0.585254034844444,-0.623778112002222,-0.676927015966667,-0.786489634,-0.407614376917778,-0.4522873856,-0.262214668311111,-0.310286052488889,-0.266689795573333,-0.641452335666667,-0.967038039322222,-0.685916433866667,-0.516696302066667,-0.639579290955556,-0.868800000888889,-0.122023617222222,-0.394256076975556,-0.350966528873556,-0.281776793068889,-0.264785610391111,-0.400357577711111,-0.203024591066667,-0.626962166444444,-0.994801978888889,-0.528732684622222,-0.295114293911111,-0.549441611911111,-0.5123735486,-0.432563725711111,-0.132032253226667,-0.526743860666667,-0.82751324558,-0.731315965593333,-0.707762091311111,-0.396016946331111
4,"sitting",-0.9280499048,-0.627541817074,-0.479941568332,-0.527987975388,-0.8893339757,-0.67170406112,-0.70298893804,-0.54464439772,-0.632686393518,-0.511056868666,-0.427274809,-0.2209917956168,-0.5292451564,-0.30763105158,-0.284125253904,-0.51291630324,-0.55997190984,-0.33076181256,-0.5824188685,-0.505339946168,-0.6007260399526,-0.707418148696,-0.51509858142,-0.49150630376,-0.45544581552,-0.154208444576,-0.335754183888,-0.8415440384,-0.43036982312,-0.067752865874,-0.4800462786,-0.459134506746,-0.47638309926,-0.707170796384,-0.46577683696,-0.48068454486,-0.61020976332,-0.5720112416,-0.251248606,-0.18097379824,-0.53348790316,-0.82012261732,-0.65891634794,-0.50545736406,-0.47395393158,-0.79094753682,-0.0854516868,-0.325766089412,-0.7630012644,-0.39549539016,-0.17057198827,-0.41012568798,-0.49136998737,-0.59976669208,-0.7959297915,-0.74991771458,-0.505217516218,-0.47736398328,-0.530087026656,-0.3750402990644,-0.078833621074,-0.53182061106,-0.78011078316,-0.9998863192,-0.9980450202,-0.53126797723
4,"standing",-0.99217569375,-0.535125019410714,-0.243267884589286,-0.7501067325,-0.991989878392857,-0.502234865571429,-0.949170750357143,-0.757571684073214,-0.394199915446429,-0.346911025398214,-0.501400799574643,-0.501129795339286,-0.527423812375,-0.257155341410714,-0.252658989857143,-0.445326788089286,-0.587500399017857,-0.335169917267857,-0.717734531982143,-0.360605772666071,-0.513224573221429,-0.924509315178571,-0.754401654607143,-0.421281385178571,-0.252794357139286,-0.107809022592857,-0.485165038732143,-0.51456997815,-0.244359345980357,-0.0448974490589286,-0.424279034441071,-0.350853298321429,-0.608863426642857,-0.571812278910714,-0.286187807071429,-0.579141451071429,-0.653416068964286,-0.721608608660714,-0.219151021053571,-0.156356279278571,-0.506189071460714,-0.822835360130357,-0.763902008107143,-0.538310875303571,-0.558129098019643,-0.727350275932143,-0.0812590206964286,-0.336190263016071,-0.400099823428571,-0.2641260535625,-0.168871391946429,-0.424240651008929,-0.749491287989286,-0.488638907023214,-0.637614499785714,-0.905661576271429,-0.712645781767857,-0.407419972748571,-0.752411542017857,-0.409314671989286,-0.154800389964286,-0.451490500821429,-0.632880665892857,-0.737863154142857,-0.656671885767857,-0.455676330214286
4,"laying",-0.763552092851852,-0.580219611518519,-0.553388792762963,-0.828837354711111,-0.656590970092593,-0.515570495162963,-0.773032186481482,-0.586143914537037,-0.51318961637037,-0.470398510259259,-0.444836591888889,-0.252207003603704,-0.465179158,-0.211530743703704,-0.446429629018519,-0.362851422037037,-0.429050839055556,-0.287385552140741,-0.51718739287037,-0.243945984259259,-0.652693502574074,-0.999936617037037,-0.464488956838889,-0.269137695972222,-0.529670725481482,-0.198177300887037,-0.256533591907407,-0.426507459962963,-0.487635497777778,-0.111056069840741,-0.262252749231482,-0.546985263705556,-0.376780800907407,-0.751352221177778,-0.351537018611111,-0.501641092537037,-0.763634853314815,-0.383572456190741,-0.136787706518519,-0.339711146037037,-0.467735967759259,-0.735122991851852,-0.623535869814815,-0.528218289148148,-0.592947173188889,-0.607791194444444,-0.0658442882407407,-0.170210808648148,-0.335404180090741,-0.575144767222222,-0.230369292685185,-0.268786064782407,-0.500489663518519,-0.510211636703704,-0.811863902648148,-0.774187407788889,-0.359700151611111,-0.460387916740741,-0.495275534944444,-0.300585603335185,-0.287279673407407,-0.183418035296296,-0.519803300222222,-0.950440632037037,-0.89211504787037,-0.809163148509259
5,"walking",-0.724951259535714,-0.948390068375,-0.99811178,-0.812375275389286,-0.401596783375,-0.50890214875,-0.720852625232143,-0.861817093214286,-0.670118026160714,-0.6002365939375,-0.445267329107143,-0.38774796025,-0.700613646214286,-0.681156399285714,-0.550228163071429,-0.337281928783929,-0.0886553328928571,-0.0709290344857143,-0.271821297514286,-0.204488417842857,-0.139479558357143,-0.278671759892857,-0.487998827615357,-0.71325990075,-0.509138733982143,-0.393411802232143,-0.394323799821429,-0.310847724678571,-0.374948504858929,-0.546977734714286,-0.234413807482143,-0.208076749117857,-0.728554602446429,-0.443211629135179,-0.773941639553571,-0.549068133928571,-0.463069038860714,-0.557543087553571,-0.776908110357143,-0.703891226232143,-0.475641650785714,-0.708046790566071,-0.4344158666625,-0.3997246005,-0.556733059625,-0.504085651178571,-0.287218276892857,-0.0789589725178571,-0.451738989107143,-0.537525794553571,-0.726421708321429,-0.907364797696429,-0.484205598085714,-0.648692299053571,-0.551443638646429,-0.843354872482143,-0.487958988857143,-0.345728279607143,-0.295292257567857,-0.1443406983,-0.320788388885714,-0.470553186055357,-0.232108580482143,-0.1272362971625,-0.463918104333929,-0.537942064244643
5,"walking_upstairs",-0.903318370425532,-0.999706097659575,-0.836000359574468,-0.426977421234043,-0.7101638084,-0.293164102040426,-0.987036308510638,-0.720286151276596,-0.444195545319149,-0.508358837106383,-0.329273249148936,-0.488322902808511,-0.710441993795745,-0.66474594106383,-0.4637462492,-0.0957420652689362,-0.181755459978723,-0.188137055170213,-0.387142363734043,-0.106497442510638,-0.299172032759574,-0.122223454638298,-0.786472013702128,-0.670544021808511,-0.353346156191489,-0.350404686702128,-0.727579851978723,-0.477533884323404,-0.593844969787234,-0.539338308404255,-0.678182530404255,-0.210281633787234,-0.877021621425532,-0.792222240851064,-0.595848800212766,-0.355811903393617,-0.409912573731915,-0.647094873574468,-0.705765142042553,-0.837493987191489,-0.660354073085106,-0.529842718148936,-0.214435495021277,-0.405739968744681,-0.684694900489362,-0.284199475910638,-0.160326447468085,-0.076263043,-0.438514139659574,-0.678795557317021,-0.815747000468085,-0.912982770574468,-0.479635282182979,-0.652894135659574,-0.709185920638298,-0.77874035787234,-0.621133384255319,-0.521571685808511,-0.0783757699287234,-0.344804988957447,-0.564917773638298,-0.546481437914894,-0.0995356179787234,-0.0949843743893617,-0.403960051255319,-0.421304412765957
5,"walking_downstairs",-0.816229155489362,-0.649148254319149,-0.769864278617021,-0.75389707607234,-0.669819506851064,-0.40322158312766,-0.998642852553192,-0.739825138574468,-0.603747122702128,-0.607807813106383,-0.378108041212766,-0.323281070223617,-0.771239024138298,-0.415599926531915,-0.451483961680851,-0.141286634,-0.173011906085106,-0.214359209297872,-0.544197225959574,-0.212572037474468,-0.131025640574468,-0.288461872680851,-0.429484035957447,-0.733857476170213,-0.442850457404255,-0.263247613727447,-0.378478112553191,-0.488682970787234,-0.302419277787234,-0.526625530870213,-0.42147511087234,-0.190961225414894,-0.820110317729787,-0.675684831170213,-0.404503080495745,-0.377422707021277,-0.464303250025532,-0.398897134261702,-0.995134294893617,-0.999110562553192,-0.675438626912766,-0.467051243425532,-0.44922376593617,-0.462349806342553,-0.526554828914894,-0.343951715548936,-0.0432532763234043,-0.0593016915531915,-0.521240082748936,-0.749190436340425,-0.716029799574468,-0.785260192829787,-0.541656440146808,-0.393990537368085,-0.76786021893617,-0.898752071489362,-0.892742482340426,-0.574060649148936,-0.214907546481915,-0.274868964225532,-0.510615022446809,-0.199505736380851,-0.0688913940361702,-0.0506300527446808,-0.321934965106383,-0.546212412212766
5,"sitting",-0.665978141045454,-0.73962994375,-0.950195553181818,-0.9976494225,-0.710233424090909,-0.408763709840909,-0.761237512681818,-0.665159965072727,-0.77656259575,-0.773377813113636,-0.590386841977273,-0.609175207909091,-0.991409110454545,-0.610762686940909,-0.479726682636364,-0.572239177459091,-0.210057557590909,-0.0784070947045454,-0.393509209863636,-0.274386042884091,-0.38715060175,-0.104465032654545,-0.503867127522727,-0.588262177909091,-0.600528599318182,-0.507686819031818,-0.168906056886364,-0.206249839590909,-0.332298668136364,-0.294953440086364,-0.480309356497727,-0.105723749227273,-0.743430580975,-0.444012580772727,-0.7439780775,-0.434321513809091,-0.346396330240909,-0.405155406772727,-0.605388576045455,-0.800116007727273,-0.819100726409091,-0.464292854295455,-0.561610650795455,-0.350434071113636,-0.369481045681818,-0.217821323245455,-0.426542140977273,-0.359336950727273,-0.237084041863636,-0.6064573195,-0.555350958022727,-0.678057218340909,-0.643936664318182,-0.363673329409091,-0.627868687704546,-0.59517634765,-0.572224857295455,-0.642169869613636,-0.01617025992,-0.305432928561364,-0.58323298091,-0.28918416675,-0.503996534113636,-0.150410405681818,-0.256209542840909,-0.401981327522727
5,"standing",-0.564961063321429,-0.618941657446429,-0.824234859857143,-0.975119211642857,-0.761992766589286,-0.492883476017857,-0.704544466321429,-0.767286646601786,-0.920636900178571,-0.681532920767857,-0.416545815952143,-0.5780175896125,-0.603483440178571,-0.880145542785714,-0.61296073855,-0.463050479035714,-0.183107265682143,-0.0701213967178572,-0.235174571342857,-0.331059487273214,-0.491794692357143,-0.382252627535714,-0.206493998035714,-0.573422116714286,-0.43284810701875,-0.552434416053571,-0.353740011832143,-0.315577246803571,-0.181215795776786,-0.522185335107143,-0.561469154357143,-0.164959881203571,-0.619376187125,-0.250682114888929,-0.937744159321429,-0.524438350617857,-0.652542671303571,-0.315919424394643,-0.7760027775,-0.759501639642857,-0.7734869006375,-0.729593109467857,-0.678631329517857,-0.675501953960714,-0.304215266276786,-0.168569220071429,-0.446379580007568,-0.0997603056071429,-0.480782082821429,-0.470556039530357,-0.596905847982143,-0.578747424428571,-0.433963359260714,-0.432851618410714,-0.477272253035714,-0.670755290482143,-0.347295764803571,-0.367854315321429,-0.112094912426786,-0.232944968766071,-0.332947512178571,-0.720254151875,-0.478503763446429,-0.1918985526875,-0.182382077821429,-0.486452730803571
5,"laying",-0.674188870673077,-0.766316514557692,-0.603115230980769,-0.798332959865385,-0.776244462288462,-0.601160224038461,-0.878191686038462,-0.992189667115385,-0.749570439788461,-0.439456952369231,-0.742315858384615,-0.384624180997577,-0.959520515769231,-0.736163772098077,-0.571782816557692,-0.120896616101923,-0.202879264523077,-0.124272462084615,-0.312221129086538,-0.535571207307692,-0.397776640788462,-0.122137551067308,-0.548289970911538,-0.475405560915385,-0.780232204942308,-0.292230522407692,-0.412018008,-0.193947691767308,-0.488605774923077,-0.365564257019231,-0.430684904230769,-0.192051139788462,-0.662189023365385,-0.459877727634615,-0.763335005407692,-0.402998611019231,-0.292950370576923,-0.508385777796154,-0.663425683653846,-0.984941228846154,-0.761647449155769,-0.655733658653846,-0.544702416057692,-0.270691697826923,-0.505683084942308,-0.273243283584615,-0.283531171980769,-0.0970105201346154,-0.366624730178846,-0.500949865109615,-0.711559288307692,-0.786171020596154,-0.151614528126923,-0.473953734638462,-0.62786672075,-0.67797700875,-0.501884166903846,-0.860914643269231,-0.204400917153846,-0.167945758580769,-0.825210753653846,-0.561918236480769,-0.221851856538462,-0.126775567640385,-0.394313289611538,-0.274656939925
6,"walking",-0.663295497807018,-0.203301848522807,-0.496117920164912,-0.505516979842105,-0.541453943096491,-0.744809737017544,-0.347754982914737,-0.474568239559649,-0.598292398766667,-0.667550710403509,-0.860969789122807,-0.993928945087719,-0.451549552557895,-0.691462321719298,-0.517038626280702,-0.422742638140351,-0.471037138263158,-0.404827041298246,-0.0425328509315789,-0.414987498947368,-0.842833094561404,-0.505063294421053,-0.595766182666667,-0.66868794355614,-0.813606038649123,-0.989670581403509,-0.620105740487719,-0.365468836536842,-0.378955914368421,-0.152451314554386,-0.953968984035088,-0.465998828298246,-0.568451459526316,-0.0978258568912281,-0.736567591333333,-0.593934199017544,-0.755922530070175,-0.644895180175439,-0.424969308577193,-0.499217304210526,-0.674568085929825,-0.796203016368421,-0.846227107192982,-0.740858996140351,-0.649817832929825,-0.509062907140351,-0.315397579989474,-0.495545668626316,-0.658331412673684,-0.521009134403509,-0.559109495350877,-0.494249189087719,-0.777204541263158,-0.545253035508772,-0.757294348262281,-0.436268904319298,-0.262476599638596,-0.17923557135614,-0.531904419547368,-0.189973013140351,-0.196958131421053,-0.466067918015789,-0.491560658578947,-0.228242766261403,-0.496355810877193,-0.3124274593
6,"walking_upstairs",-0.422948147101961,-0.498568459392157,-0.589035709843137,-0.647769102768627,-0.831785490686274,-0.868129727215686,-0.561027669939216,-0.597215528176471,-0.619549237333333,-0.837833657039216,-0.997189856666667,-0.720900291176471,-0.728816465682353,-0.777860817313725,-0.39470546484902,-0.543482764519608,-0.479883540933333,-0.4366659995,-0.368025548019608,-0.650232764,-0.477140211313725,-0.431774998384314,-0.651447276631373,-0.663787677784314,-0.985205451372549,-0.689050668588235,-0.46527549472549,-0.516682435294118,-0.205286092396078,-0.328412966666667,-0.742313879556274,-0.411523726745098,-0.252321745615686,-0.187365166837059,-0.728291647294118,-0.404260565313726,-0.762625861823529,-0.642970412468627,-0.526456011803922,-0.522144512529412,-0.832392525647059,-0.712424204196078,-0.851884900588235,-0.787582516392157,-0.650447926392157,-0.312241281411765,-0.702177646862745,-0.439876916803922,-0.515854377096078,-0.56917736604902,-0.455229048327451,-0.479807600588235,-0.607237644529412,-0.701637879321569,-0.444551628932157,-0.285031543431373,-0.140425379352941,-0.433578066215686,-0.157827313758824,-0.0193688646470588,-0.418630999647059,-0.183106186294118,-0.359796410905882,-0.422403229705882,-0.27683079272549,-0.114403525937255
6,"walking_downstairs",-0.339827283875,-0.58687429510625,-0.479046783770833,-0.752606413166667,-0.792642889604167,-0.632019247041667,-0.3638856620675,-0.556791128,-0.629615719541667,-0.762179012375,-0.631128129979167,-0.772410131354167,-0.553960224541667,-0.607953022358333,-0.537926308395833,-0.795750390625,-0.471342685683958,-0.238741913511479,-0.36250198920625,-0.26006567025,-0.7444722375,-0.522227417375,-0.579108193604167,-0.492325449097917,-0.589637609375,-0.824128014375,-0.745215424104167,-0.581702768208333,-0.389791874166667,-0.120800864133333,-0.749320911208333,-0.283992152145833,-0.4230438863125,-0.219782715375,-0.598956286625,-0.534489371833333,-0.7559233716875,-0.479803853416667,-0.26112291908125,-0.452651276604167,-0.651349981916667,-0.97217757375,-0.998554944791667,-0.744383652479167,-0.443818270458333,-0.2986019448125,-0.7827322525,-0.320946927229167,-0.656839353541667,-0.684000115620833,-0.502312581102083,-0.216935718847917,-0.675751901416667,-0.43101991275,-0.527993953,-0.4242791021875,-0.144025947645833,-0.327674175770833,-0.30618143138125,-0.0496252764375,-0.280441104208333,-0.265199730858333,-0.820542389791667,-0.513052079666667,-0.2085014185,-0.237211752127083
6,"sitting",-0.665884787003636,-0.6454491746,-0.269243073763636,-0.522026270030909,-0.541924450998182,-0.512962686130909,-0.383113895963636,-0.3908058532,-0.478241696618182,-0.605053023327273,-0.672792284927273,-0.857596390585455,-0.317515332672727,-0.452794580987273,-0.433728359345455,-0.3912947192,-0.435069808963636,-0.266736586232727,-0.318299955550909,-0.102838138729091,-0.524845174890909,-0.886556017636364,-0.804487642363636,-0.598813088163636,-0.639710749818182,-0.803303729854545,-0.988675930909091,-0.619925614532727,-0.381021819181818,-0.349374838542727,-0.761211100818182,-0.503795422036364,-0.65033745124,-0.244792276072727,-0.624515712154545,-0.493618710618182,-0.845051041309091,-0.795481632563636,-0.612434963181818,-0.365313277909091,-0.586051151654545,-0.665039349774545,-0.793412425636364,-0.813889680545455,-0.745139399545454,-0.404817013909091,-0.415619648369091,-0.293478984101818,-0.938920527272727,-0.67651469672,-0.542437670181818,-0.566276039563636,-0.999921741454545,-0.710761753945455,-0.529535193254545,-0.770807344992727,-0.199268023654545,-0.243788970636364,-0.334133070832727,-0.44794329886,-0.165341008114545,-0.104399213836364,-0.460924827229091,-0.494779221674364,-0.294096676754545,-0.549686376298182
6,"standing",-0.515836237578947,-0.584395269508772,-0.425896419438597,-0.487412125842105,-0.611036404982456,-0.6957439055,-0.540538134267544,-0.383338318491228,-0.36684272477193,-0.55526869208421,-0.679228431689474,-0.783091727087719,-0.282757798701754,-0.545711163140351,-0.46159203022807,-0.206321237951754,-0.469384423947368,-0.71350701677193,-0.0625613847017544,-0.447640399491228,-0.505314964375439,-0.434828246491228,-0.947836749438597,-0.675348606508772,-0.571471433533333,-0.779983154070175,-0.694941103550877,-0.457792178791228,-0.458758368508772,-0.526419594157895,-0.835359589984211,-0.812780672631579,-0.541580255912281,-0.268540951054386,-0.519889547015789,-0.415847416929825,-0.859465025350877,-0.946185402807018,-0.610138671052632,-0.688886113736842,-0.49451729454386,-0.642960305526316,-0.72577064445614,-0.836408631385965,-0.946525098280702,-0.497873024184211,-0.174082652950877,-0.402341770729825,-0.963013471754386,-0.741644127589474,-0.600643712526316,-0.774825761877193,-0.719255594789474,-0.878057717719298,-0.786617587789474,-0.531016123885333,-0.311758422298246,-0.049655774422807,-0.446918410684211,-0.338150219173684,-0.0908434310807018,-0.175519382760175,-0.153899704864912,-0.275804145736842,-0.535081742175439,-0.545982981157895
6,"laying",-0.637854025087719,-0.428691906578947,-0.49953108122807,-0.538207266210526,-0.776573462403509,-0.766623824350877,-0.485441133438596,-0.452569954701754,-0.518732266526316,-0.679676078578947,-0.772553316315789,-0.82015441345614,-0.508914482333333,-0.520828659070175,-0.360827112842105,-0.516754060140351,-0.822009008596491,-0.364729282691228,-0.385864967666667,-0.345314470175439,-0.419823276947368,-0.696250435614035,-0.70974698847193,-0.58802944922807,-0.795781497894737,-0.73958987754386,-0.758655595187368,-0.468391560105263,-0.574058845666667,-0.3931155438,-0.999854436666667,-0.510530380087719,-0.537114965105263,-0.173403575561404,-0.464458119649123,-0.286313817359649,-0.981729411578947,-0.779691764140351,-0.662403342105263,-0.256768246598246,-0.662043821157895,-0.709503897982456,-0.907356950017544,-0.995234081929825,-0.761484758719298,-0.411101512342105,-0.456651998385965,-0.75124989177193,-0.74916122895614,-0.64363343822807,-0.660527196894737,-0.394980450701754,-0.936590625789474,-0.737175875596491,-0.529096063368421,-0.519757788627719,-0.0818601890526316,-0.158595055955965,-0.297840938022895,-0.19695921552807,-0.122731123891228,-0.267198568175439,-0.414279724859649,-0.750579165473684,-0.422588680578947,-0.222518687
